filename,width,height,class,xmin,ymin,xmax,ymax
gesture3_5_290.jpg,640,480,3,341,176,470,368
2-7-30-color.jpg,640,480,1,269,151,404,396
3-2-17-color.jpg,640,480,2,217,145,341,364
gesture4_3_246.jpg,640,480,4,417,153,548,334
1-right-400111.jpg,1280,720,right,33,85,516,415
2-5-3-color.jpg,640,480,0,234,141,401,311
4-5-4-color.jpg,640,480,0,319,46,469,237
left - 080.jpg,3088,2320,left,1966,945,2593,1414
3_2_4_rgb.jpg,1280,960,1,597,397,736,660
5_7_2_rgb.jpg,1280,960,cool,619,277,817,473
gesture3_5_444.jpg,640,480,3,338,54,452,193
right - 141.jpg,1280,720,right,112,495,413,642
1-9-4-color.jpg,640,480,3,244,82,458,381
gesture6_1_661.jpg,640,480,ok,404,190,514,372
gesture1_1_132.jpg,640,480,1,429,115,570,358
4_A_hgr2B_id07_1.jpg,400,604,4,100,114,201,282
4-9-17-color.jpg,640,480,3,291,95,453,308
gesture1_1_120.jpg,640,480,1,407,190,516,357
1-2-19-color.jpg,640,480,2,325,180,457,445
gesture6_5_663.jpg,640,480,ok,453,92,561,214
2-left-100421.jpg,1280,720,left,64,284,484,563
7_1_9_rgb.jpg,1280,960,0,601,379,772,533
gesture6_4_192.jpg,640,480,ok,467,277,589,424
4_A_hgr2B_id06_1.jpg,400,604,4,123,126,235,274
gesture1_1_238.jpg,640,480,1,406,158,573,385
4-2-12-color.jpg,640,480,2,124,85,267,381
11_2_7_rgb.jpg,1280,960,1,577,317,715,546
3-1-3-color.jpg,640,480,5,219,37,506,287
gesture4_2_195.jpg,640,480,4,430,232,553,400
gesture8_1_49.jpg,640,480,cool,351,225,531,385
gesture5_3_267.jpg,640,480,5,426,91,550,236
3-7-26-color.jpg,640,480,1,321,172,489,392
gesture8_1_131.jpg,640,480,cool,477,196,582,375
gesture1_1_c78.jpg,640,480,1,443,205,553,372
right - 076.jpg,3088,2320,right,718,909,1525,1350
2-9-24-color.jpg,640,480,3,203,95,424,366
left - 013.jpg,640,480,left,195,185,447,326
4_1_9_rgb.jpg,1280,960,0,671,234,853,356
right - 116.jpg,1280,720,right,449,143,961,458
12_7_2_rgb.jpg,1280,960,cool,530,420,764,599
2-right-100127.jpg,1280,720,right,785,251,1185,540
1-right-400231.jpg,1280,720,right,84,85,657,459
11_2_1_rgb.jpg,1280,960,1,554,434,692,667
gesture4_4_368.jpg,640,480,4,418,218,548,377
3-8-14-color.jpg,640,480,4,294,107,483,341
gesture8_1_189.jpg,640,480,cool,381,140,566,299
2-2-18-color.jpg,640,480,2,179,239,315,439
3_7_9_rgb.jpg,1280,960,cool,728,397,991,586
left - 002.jpg,640,480,left,281,142,505,289
gesture5_1_157.jpg,640,480,5,308,30,519,288
3_6_3_rgb.jpg,1280,960,3,708,297,918,582
gesture6_5_320.jpg,640,480,ok,351,231,486,365
right - 040.jpg,640,480,right,60,239,296,385
2-right-100139.jpg,1280,720,right,720,279,1099,554
1-left-100141.jpg,1280,720,left,42,265,556,540
1-left-200091.jpg,1280,720,left,706,183,1210,427
left - 115.jpg,1280,720,left,639,4,1280,452
3-1-9-color.jpg,640,480,5,123,99,418,313
9_5_3_rgb.jpg,1280,960,2,593,244,764,497
3-2-26-color.jpg,640,480,2,239,65,367,310
gesture4_1_193.jpg,640,480,4,373,233,519,426
gesture4_3_210.jpg,640,480,4,360,92,498,280
gesture4_3_197.jpg,640,480,4,411,106,550,287
1-left-200061.jpg,1280,720,left,701,189,1125,428
1-left-400211.jpg,1280,720,left,38,187,559,488
gesture6_5_653.jpg,640,480,ok,440,71,558,193
gesture8_1_154.jpg,640,480,cool,367,278,559,416
6_5_4_rgb.jpg,1280,960,2,626,460,757,651
1-right-300241.jpg,1280,720,right,794,88,1280,423
gesture7_1_146.jpg,640,480,ok,352,118,541,412
gesture1_1_60.jpg,640,480,1,450,192,572,350
3-2-23-color.jpg,640,480,2,388,143,561,361
2-right-100124.jpg,1280,720,right,790,255,1187,547
gesture4_1_172.jpg,640,480,4,397,200,515,379
right - 068.jpg,3088,2320,right,1749,1192,2591,1635
2-left-100289.jpg,1280,720,left,54,282,489,551
11_2_4_rgb.jpg,1280,960,1,559,563,699,748
14_9_8_rgb.jpg,1280,960,5,448,377,720,631
2-5-22-color.jpg,640,480,0,247,114,392,287
12_7_4_rgb.jpg,1280,960,cool,599,406,854,599
7_7_10_rgb.jpg,1280,960,cool,504,365,784,510
1-5-23-color.jpg,640,480,0,301,65,526,253
left - 063.jpg,3088,2320,left,1752,977,2603,1472
gesture7_3_110.jpg,640,480,ok,439,200,595,412
gesture6_1_656.jpg,640,480,ok,404,195,522,360
2_A_hgr2B_id06_1.jpg,400,604,2,159,130,248,269
1-10-23-color.jpg,640,480,right,241,159,499,330
3_7_10_rgb.jpg,1280,960,cool,686,330,969,522
gesture4_1_274.jpg,640,480,4,367,181,496,356
4-1-3-color.jpg,640,480,5,98,53,398,344
12_2_10_rgb.jpg,1280,960,1,555,387,718,567
1-7-23-color.jpg,640,480,1,261,140,412,393
5_1_3_rgb.jpg,1280,960,0,620,346,777,517
gesture8_5_277.jpg,640,480,cool,382,93,518,168
gesture0_5_117.jpg,640,480,0,334,259,432,359
1_7_9_rgb.jpg,1280,960,cool,474,275,689,475
4-left-200241.jpg,1280,720,left,95,93,837,593
gesture6_4_302.jpg,640,480,ok,418,166,530,304
right - 018.jpg,640,480,right,263,194,502,327
12_7_5_rgb.jpg,1280,960,cool,681,403,915,597
12_1_4_rgb.jpg,1280,960,0,580,400,786,553
2-7-4-color.jpg,640,480,1,278,110,434,366
12_6_4_rgb.jpg,1280,960,3,653,419,797,653
1-9-30-color.jpg,640,480,3,282,58,545,407
2-left-100130.jpg,1280,720,left,812,337,1154,580
gesture4_2_118.jpg,640,480,4,448,107,553,273
9_2_2_rgb.jpg,1280,960,1,471,186,697,467
5_2_9_rgb.jpg,1280,960,1,642,300,788,539
2-2-29-color.jpg,640,480,2,191,237,347,461
5-left-100071.jpg,1280,720,left,1,317,258,509
1-right-100231.jpg,1280,720,right,723,368,1094,606
2-left-100310.jpg,1280,720,left,88,277,506,555
right - 037.jpg,640,480,right,9,133,297,286
gesture3_1_162.jpg,640,480,3,418,187,567,425
4-2-19-color.jpg,640,480,2,27,28,217,327
4-10-20-color.jpg,640,480,left,167,98,429,278
13_7_1_rgb.jpg,1280,960,cool,502,451,722,590
gesture7_3_278.jpg,640,480,ok,387,245,517,395
2-5-8-color.jpg,640,480,0,232,212,372,361
12_6_6_rgb.jpg,1280,960,3,650,292,796,549
2_9_9_rgb.jpg,1280,960,5,611,448,863,670
gesture6_1_628.jpg,640,480,ok,356,269,497,454
7_6_8_rgb.jpg,1280,960,3,639,375,785,591
gesture8_3_337.jpg,640,480,cool,364,169,492,290
5-left-100021.jpg,1280,720,left,1,290,307,502
5_A_hgr2B_id18_1.jpg,400,604,5,152,145,307,295
gesture8_4_104.jpg,640,480,cool,359,101,554,270
2-right-100085.jpg,1280,720,right,769,259,1163,510
gesture6_4_134.jpg,640,480,ok,420,118,537,258
2-1-3-color.jpg,640,480,5,232,119,464,404
1-left-400061.jpg,1280,720,left,86,171,584,474
12_9_9_rgb.jpg,1280,960,5,645,430,907,655
2-left-100430.jpg,1280,720,left,97,292,498,561
gesture0_1_786.jpg,640,480,0,350,153,470,265
gesture4_1_157.jpg,640,480,4,455,222,554,379
1-7-15-color.jpg,640,480,1,240,142,434,432
gesture4_1_51.jpg,640,480,4,437,166,578,370
3-5-21-color.jpg,640,480,0,277,73,404,215
gesture7_1_180.jpg,640,480,ok,406,202,546,370
gesture6_4_263.jpg,640,480,ok,368,254,535,456
4-4-2-color.jpg,640,480,hold,91,83,226,364
5_A_hgr2B_id16_1.jpg,400,604,5,106,109,266,266
2-8-21-color.jpg,640,480,4,285,126,472,402
4-9-15-color.jpg,640,480,3,358,76,525,304
6_6_5_rgb.jpg,1280,960,3,577,374,743,587
4-4-17-color.jpg,640,480,hold,344,127,476,401
2-8-28-color.jpg,640,480,4,230,132,430,407
gesture0_1_735.jpg,640,480,0,424,211,554,328
7_9_2_rgb.jpg,1280,960,5,563,360,834,590
2-right-100451.jpg,1280,720,right,88,328,473,574
2-right-100292.jpg,1280,720,right,95,270,506,537
left - 001.jpg,640,480,left,186,228,444,383
3-2-19-color.jpg,640,480,2,334,44,506,309
2-left-100388.jpg,1280,720,left,77,291,496,545
1-left-300261.jpg,1280,720,left,627,227,1003,468
8_7_4_rgb.jpg,1280,960,cool,617,481,890,638
4-10-10-color.jpg,640,480,left,257,111,452,254
5-left-100231.jpg,1280,720,left,1,306,301,525
13_2_5_rgb.jpg,1280,960,1,483,151,634,440
2-2-14-color.jpg,640,480,2,203,207,395,467
gesture0_5_199.jpg,640,480,0,337,223,437,330
Y_A_hgr2B_id07_1.jpg,400,604,cool,77,140,242,267
4-8-27-color.jpg,640,480,4,321,78,481,334
4-5-28-color.jpg,640,480,0,279,126,398,286
2-7-16-color.jpg,640,480,1,218,102,356,355
gesture8_4_22.jpg,640,480,cool,297,294,464,424
gesture7_1_224.jpg,640,480,ok,429,124,574,330
2-7-6-color.jpg,640,480,1,269,122,447,365
1-color.jpg,640,480,5,122,100,473,446
7_6_9_rgb.jpg,1280,960,3,634,330,807,557
gesture8_1_82.jpg,640,480,cool,368,269,576,433
gesture4_1_48.jpg,640,480,4,410,207,551,409
right - 084.jpg,3088,2320,right,532,1053,1513,1743
frame1972.jpg,640,480,3,410,139,541,318
4-7-4-color.jpg,640,480,1,172,111,325,421
1-right-300081.jpg,1280,720,right,713,166,1193,453
gesture6_5_364.jpg,640,480,ok,469,226,561,364
4-left-200071.jpg,1280,720,left,39,70,639,495
2-right-100388.jpg,1280,720,right,128,300,496,543
4-left-200321.jpg,1280,720,left,448,213,1122,695
2-left-100100.jpg,1280,720,left,791,286,1194,580
gesture1_1_194.jpg,640,480,1,436,202,573,387
gesture3_1_137.jpg,640,480,3,307,211,443,406
13_9_9_rgb.jpg,1280,960,5,440,184,725,469
1-left-100241.jpg,1280,720,left,32,276,540,520
5-left-100211.jpg,1280,720,left,1,298,286,518
gesture3_5_364.jpg,640,480,3,381,150,488,311
2-1-20-color.jpg,640,480,5,183,150,445,418
2-9-19-color.jpg,640,480,3,253,119,435,386
4-9-9-color.jpg,640,480,3,345,175,501,382
gesture0_1_797.jpg,640,480,0,407,163,526,272
8_5_10_rgb.jpg,1280,960,2,555,423,729,695
4-9-3-color.jpg,640,480,3,258,120,438,363
3-1-28-color.jpg,640,480,5,197,49,491,300
gesture2_1_18.jpg,640,480,2,410,173,567,386
right - 016.jpg,640,480,right,44,169,282,305
4-8-16-color.jpg,640,480,4,221,163,385,422
right - 011.jpg,640,480,right,295,177,513,307
right - 022.jpg,640,480,right,360,99,604,257
4-10-23-color.jpg,640,480,left,213,131,467,305
2-7-10-color.jpg,640,480,1,277,105,422,361
2-2-30-color.jpg,640,480,2,199,241,330,463
1-left-100031.jpg,1280,720,left,12,251,519,512
gesture6_4_246.jpg,640,480,ok,369,258,495,410
3-5-12-color.jpg,640,480,0,161,53,288,216
1-right-300191.jpg,1280,720,right,814,149,1202,422
gesture4_2_245.jpg,640,480,4,387,93,507,254
gesture4_1_226.jpg,640,480,4,392,189,514,365
gesture5_4_202.jpg,640,480,5,390,157,537,341
4-9-18-color.jpg,640,480,3,292,158,445,367
13_1_6_rgb.jpg,1280,960,0,726,449,886,593
1_2_7_rgb.jpg,1280,960,1,622,368,774,573
5_1_9_rgb.jpg,1280,960,0,641,366,808,497
gesture6_5_716.jpg,640,480,ok,403,151,504,294
1_7_10_rgb.jpg,1280,960,cool,521,311,728,491
5_9_9_rgb.jpg,1280,960,5,617,304,881,564
4_A_hgr2B_id14_1.jpg,400,604,4,135,81,259,246
3-5-11-color.jpg,640,480,0,267,186,392,311
3-4-9-color.jpg,640,480,hold,154,38,353,277
gesture3_1_18.jpg,640,480,3,432,202,577,392
gesture8_4_84.jpg,640,480,cool,347,117,504,240
3-1-5-color.jpg,640,480,5,324,62,572,302
1_A_hgr2B_id08_1.jpg,400,604,1,173,127,266,280
gesture3_1_132.jpg,640,480,3,447,113,576,348
gesture2_1_188.jpg,640,480,2,437,191,582,425
3-10-5-color.jpg,640,480,right,214,51,418,199
2-5-1-color.jpg,640,480,0,238,134,416,327
5-right-100261.jpg,1280,720,right,233,195,511,402
gesture0_1_727.jpg,640,480,0,407,209,546,323
3-5-26-color.jpg,640,480,0,79,75,218,227
2-2-17-color.jpg,640,480,2,149,227,335,466
3-9-7-color.jpg,640,480,3,321,53,470,283
gesture5_3_357.jpg,640,480,5,437,166,547,297
1-right-200281.jpg,1280,720,right,186,219,542,459
gesture5_3_147.jpg,640,480,5,392,185,529,337
left - 054.jpg,3088,2320,left,1757,757,2566,1374
9_2_5_rgb.jpg,1280,960,1,696,324,829,579
3-10-17-color.jpg,640,480,right,160,146,367,283
A_P_hgr2B_id18_1.jpg,400,604,0,176,199,295,290
2-left-100325.jpg,1280,720,left,87,286,513,559
3-10-27-color.jpg,640,480,right,372,132,595,271
left - 039.jpg,640,480,left,391,298,618,427
W_P_hgr2B_id09_1.jpg,400,604,3,232,132,332,329
2-7-15-color.jpg,640,480,1,267,115,411,389
gesture6_1_548.jpg,640,480,ok,350,202,490,396
1_7_3_rgb.jpg,1280,960,cool,546,303,786,484
11_5_1_rgb.jpg,1280,960,2,552,390,707,592
gesture4_3_80.jpg,640,480,4,327,194,503,341
12_7_6_rgb.jpg,1280,960,cool,608,343,852,528
4_5_3_rgb.jpg,1280,960,2,810,389,945,628
2-10-27-color.jpg,640,480,right,253,179,483,322
gesture8_1_78.jpg,640,480,cool,367,216,519,378
6_5_1_rgb.jpg,1280,960,2,679,371,796,597
left - 118.jpg,1280,720,left,300,198,694,459
right - 047.jpg,3088,2320,right,1013,809,1857,1289
gesture4_1_128.jpg,640,480,4,373,149,477,303
8_2_7_rgb.jpg,1280,960,1,602,498,735,715
right - 070.jpg,3088,2320,right,1842,977,2598,1387
8_2_1_rgb.jpg,1280,960,1,662,454,816,684
gesture0_1_826.jpg,640,480,0,448,202,574,324
1-10-7-color.jpg,640,480,right,162,205,471,374
4-left-100031.jpg,1280,720,left,109,152,613,438
2-5-24-color.jpg,640,480,0,233,214,389,377
4-right-200081.jpg,1280,720,right,262,152,782,438
1-5-9-color.jpg,640,480,0,195,117,384,321
1-4-2-color.jpg,640,480,hold,238,80,437,413
2_A_hgr2B_id04_1.jpg,400,604,2,158,125,260,282
1-2-21-color.jpg,640,480,2,293,181,458,448
gesture7_1_36.jpg,640,480,ok,369,185,537,377
13_1_4_rgb.jpg,1280,960,0,598,425,794,578
1_5_10_rgb.jpg,1280,960,2,610,294,755,580
13_5_5_rgb.jpg,1280,960,2,583,375,715,620
gesture8_3_218.jpg,640,480,cool,372,175,525,296
left - 141.jpg,1280,720,left,334,252,668,442
4-left-100141.jpg,1280,720,left,105,126,642,425
gesture4_5_225.jpg,640,480,4,455,234,584,367
gesture6_1_203.jpg,640,480,ok,382,220,509,390
1-right-300001.jpg,1280,720,right,703,161,1230,455
gesture7_3_238.jpg,640,480,ok,364,201,490,360
gesture8_4_28.jpg,640,480,cool,271,282,453,418
1_6_3_rgb.jpg,1280,960,3,575,309,756,570
2_7_7_rgb.jpg,1280,960,cool,520,394,767,634
1-right-100361.jpg,1280,720,right,685,375,1029,594
6_9_1_rgb.jpg,1280,960,5,608,385,852,621
4_1_4_rgb.jpg,1280,960,0,610,177,817,334
1-9-9-color.jpg,640,480,3,226,86,458,379
5-right-100061.jpg,1280,720,right,206,203,495,414
2-left-100082.jpg,1280,720,left,809,310,1060,572
3-9-22-color.jpg,640,480,3,359,124,533,337
28-color.jpg,640,480,5,195,123,463,395
gesture4_3_335.jpg,640,480,4,450,131,597,320
1_A_hgr2B_id07_1.jpg,400,604,1,99,122,193,276
4-10-7-color.jpg,640,480,left,285,136,503,287
2-left-100238.jpg,1280,720,left,96,276,519,559
right - 062.jpg,3088,2320,right,1542,1372,2393,1804
9_1_2_rgb.jpg,1280,960,0,686,376,889,554
4-1-14-color.jpg,640,480,5,126,82,387,338
1-5-28-color.jpg,640,480,0,317,101,481,275
2_1_7_rgb.jpg,1280,960,0,558,485,735,648
Y_A_hgr2B_id03_1.jpg,400,604,cool,162,177,342,327
4_5_10_rgb.jpg,1280,960,2,648,383,785,596
2-8-10-color.jpg,640,480,4,257,138,441,426
14_5_10_rgb.jpg,1280,960,2,716,393,853,617
2-1-7-color.jpg,640,480,5,258,164,524,444
2-left-100124.jpg,1280,720,left,815,330,1195,576
6_A_hgr2B_id10_1.jpg,400,604,3,161,107,247,263
W_P_hgr2B_id14_1.jpg,400,604,3,172,86,259,275
1-right-100441.jpg,1280,720,right,659,380,1047,609
2-left-100274.jpg,1280,720,left,65,325,486,611
3-7-25-color.jpg,640,480,1,261,153,416,386
gesture7_4_100.jpg,640,480,ok,438,98,565,258
gesture4_1_161.jpg,640,480,4,401,211,513,385
2-left-100253.jpg,1280,720,left,62,280,492,568
2-left-100400.jpg,1280,720,left,100,242,500,526
gesture6_5_597.jpg,640,480,ok,436,225,564,366
gesture6_1_71.jpg,640,480,ok,387,139,537,375
1_A_hgr2B_id16_1.jpg,400,604,1,153,122,247,274
3-7-17-color.jpg,640,480,1,176,158,332,390
14_9_4_rgb.jpg,1280,960,5,541,467,829,703
2_7_9_rgb.jpg,1280,960,cool,571,378,800,611
frame1901.jpg,640,480,3,373,152,507,347
5_2_6_rgb.jpg,1280,960,1,623,349,774,578
6_7_4_rgb.jpg,1280,960,cool,473,394,748,541
left - 048.jpg,3088,2320,left,818,353,1657,938
4_1_5_rgb.jpg,1280,960,0,643,177,840,352
3-5-28-color.jpg,640,480,0,354,99,501,242
4-left-100281.jpg,1280,720,left,79,139,528,436
1-9-29-color.jpg,640,480,3,292,97,534,413
right - 050.jpg,3088,2320,right,1049,1167,2015,1692
gesture6_4_228.jpg,640,480,ok,400,294,506,450
6_A_hgr2B_id11_1.jpg,400,604,3,147,117,250,266
14_6_2_rgb.jpg,1280,960,3,547,441,692,662
left - 081.jpg,3088,2320,left,1744,1082,2469,1540
1-5-25-color.jpg,640,480,0,286,70,479,273
3_rgb.jpg,1280,960,0,537,239,749,454
14_6_5_rgb.jpg,1280,960,3,619,406,820,648
14_7_10_rgb.jpg,1280,960,cool,600,396,811,570
gesture6_5_259.jpg,640,480,ok,342,200,463,352
4-left-100291.jpg,1280,720,left,97,148,568,435
1-right-200181.jpg,1280,720,right,161,150,603,421
left - 078.jpg,3088,2320,left,1754,1092,2515,1521
right - 014.jpg,640,480,right,195,275,447,411
2-right-100427.jpg,1280,720,right,85,337,464,555
2-1-12-color.jpg,640,480,5,185,145,454,413
gesture7_1_42.jpg,640,480,ok,383,215,524,379
gesture6_1_614.jpg,640,480,ok,339,255,484,426
gesture6_1_364.jpg,640,480,ok,437,208,547,396
gesture8_4_66.jpg,640,480,cool,284,123,464,248
5-left-100191.jpg,1280,720,left,1,319,301,531
gesture7_4_223.jpg,640,480,ok,461,150,629,345
2-left-100370.jpg,1280,720,left,68,254,464,562
4-7-23-color.jpg,640,480,1,292,116,449,438
11_6_1_rgb.jpg,1280,960,3,514,369,695,630
1_6_1_rgb.jpg,1280,960,3,598,287,771,568
1-left-300221.jpg,1280,720,left,627,182,1037,441
gesture6_5_724.jpg,640,480,ok,395,276,501,432
6_A_hgr2B_id18_1.jpg,400,604,3,169,144,269,286
2-left-100436.jpg,1280,720,left,115,289,518,567
1-right-400031.jpg,1280,720,right,81,118,508,405
2-left-100409.jpg,1280,720,left,75,245,503,526
7_2_9_rgb.jpg,1280,960,1,575,413,744,644
1-2-27-color.jpg,640,480,2,311,185,462,443
7_1_8_rgb.jpg,1280,960,0,496,409,690,558
4_7_10_rgb.jpg,1280,960,cool,501,366,808,530
4-left-100131.jpg,1280,720,left,163,137,667,454
5-right-100171.jpg,1280,720,right,255,146,568,342
2-10-5-color.jpg,640,480,right,198,138,437,292
8_6_6_rgb.jpg,1280,960,3,664,437,824,683
3-2-12-color.jpg,640,480,2,44,236,250,425
1-right-200041.jpg,1280,720,right,61,190,532,474
5_1_8_rgb.jpg,1280,960,0,655,358,805,481
2-right-100433.jpg,1280,720,right,103,365,490,572
5-left-100291.jpg,1280,720,left,1,294,336,489
1-left-300001.jpg,1280,720,left,558,144,1038,436
1-right-200331.jpg,1280,720,right,179,200,569,466
gesture8_1_107.jpg,640,480,cool,362,216,513,399
gesture7_1_175.jpg,640,480,ok,386,203,513,367
frame1914.jpg,640,480,3,420,129,541,321
4-left-100081.jpg,1280,720,left,115,112,514,473
gesture6_1_534.jpg,640,480,ok,404,187,538,369
1-5-3-color.jpg,640,480,0,188,115,383,309
gesture7_4_120.jpg,640,480,ok,399,145,550,331
1-left-300061.jpg,1280,720,left,568,124,1021,377
right - 117.jpg,1280,720,right,339,101,762,342
gesture0_1_257.jpg,640,480,0,442,214,569,348
9_2_9_rgb.jpg,1280,960,1,657,315,814,565
4-2-16-color.jpg,640,480,2,192,91,338,371
gesture5_1_29.jpg,640,480,5,446,147,618,348
5_6_1_rgb.jpg,1280,960,3,619,340,806,598
gesture4_1_92.jpg,640,480,4,412,173,570,374
4-left-100221.jpg,1280,720,left,129,142,638,431
1-10-27-color.jpg,640,480,right,175,147,454,314
gesture7_5_226.jpg,640,480,ok,354,121,465,259
2-7-8-color.jpg,640,480,1,254,134,440,351
12_5_10_rgb.jpg,1280,960,2,638,424,783,607
5_9_3_rgb.jpg,1280,960,5,683,308,962,573
gesture7_4_48.jpg,640,480,ok,322,181,448,347
13_1_10_rgb.jpg,1280,960,0,485,582,672,723
12_5_3_rgb.jpg,1280,960,2,553,349,715,596
5_A_hgr2B_id06_1.jpg,400,604,5,118,136,259,274
left - 095.jpeg,320,213,left,122,30,207,79
1-9-22-color.jpg,640,480,3,221,110,469,415
8_7_2_rgb.jpg,1280,960,cool,601,426,859,592
6_A_hgr2B_id16_1.jpg,400,604,3,140,117,251,272
1-left-100221.jpg,1280,720,left,19,274,539,538
gesture3_5_508.jpg,640,480,3,489,205,577,323
2-1-17-color.jpg,640,480,5,178,161,442,423
1-left-200321.jpg,1280,720,left,684,195,1043,460
1_6_5_rgb.jpg,1280,960,3,601,298,756,583
8_2_4_rgb.jpg,1280,960,1,630,492,797,719
gesture2_1_43.jpg,640,480,2,386,178,558,390
1-right-200231.jpg,1280,720,right,190,177,628,448
1-8-22-color.jpg,640,480,4,226,156,525,464
1-10-6-color.jpg,640,480,right,141,164,383,414
4-7-19-color.jpg,640,480,1,234,111,395,431
4-left-100061.jpg,1280,720,left,118,145,643,449
frame1932.jpg,640,480,3,423,143,543,332
4-left-100091.jpg,1280,720,left,126,141,653,433
gesture4_5_217.jpg,640,480,4,434,182,564,333
gesture7_5_179.jpg,640,480,ok,468,244,579,381
2_7_10_rgb.jpg,1280,960,cool,575,380,797,604
gesture6_1_48.jpg,640,480,ok,424,126,611,321
left - 062.jpg,3088,2320,left,1018,635,1762,1118
2-left-100361.jpg,1280,720,left,68,252,458,540
1-right-400041.jpg,1280,720,right,126,97,551,418
14_6_8_rgb.jpg,1280,960,3,513,528,701,788
1-left-100021.jpg,1280,720,left,27,254,535,532
gesture3_5_301.jpg,640,480,3,266,107,406,309
1-left-100091.jpg,1280,720,left,7,253,462,565
7_1_4_rgb.jpg,1280,960,0,607,380,786,527
6_1_6_rgb.jpg,1280,960,0,418,284,637,422
2-right-100283.jpg,1280,720,right,123,262,526,545
1-left-300111.jpg,1280,720,left,583,154,1058,408
1_A_hgr2B_id02_1.jpg,400,604,1,140,145,239,304
2-right-100394.jpg,1280,720,right,132,310,495,549
11_1_2_rgb.jpg,1280,960,0,570,374,747,514
13_5_6_rgb.jpg,1280,960,2,585,418,701,633
5-right-100211.jpg,1280,720,right,258,197,564,442
gesture7_1_119.jpg,640,480,ok,401,165,555,359
gesture4_1_280.jpg,640,480,4,370,163,504,339
gesture2_1_97.jpg,640,480,2,371,200,492,358
2-right-100331.jpg,1280,720,right,111,295,515,566
4_rgb.jpg,1280,960,0,678,246,874,416
6_1_8_rgb.jpg,1280,960,0,711,297,886,449
4_2_6_rgb.jpg,1280,960,1,634,220,786,466
gesture8_3_347.jpg,640,480,cool,362,161,489,276
gesture2_1_156.jpg,640,480,2,395,200,579,391
gesture7_5_134.jpg,640,480,ok,346,218,450,352
6_5_10_rgb.jpg,1280,960,2,734,285,870,517
3_6_1_rgb.jpg,1280,960,3,610,357,780,613
left - 124.jpg,1280,720,left,1,253,691,677
1-right-100221.jpg,1280,720,right,688,373,1079,609
left - 057.jpg,3088,2320,left,1498,1579,2352,2077
2-5-14-color.jpg,640,480,0,185,147,347,328
1-right-300201.jpg,1280,720,right,761,152,1222,438
2-left-100070.jpg,1280,720,left,818,297,1150,566
2-left-100226.jpg,1280,720,left,153,239,582,541
gesture3_1_128.jpg,640,480,3,328,249,451,440
W_P_hgr2B_id12_1.jpg,400,604,3,187,161,280,331
gesture6_1_290.jpg,640,480,ok,427,183,559,398
gesture0_1_854.jpg,640,480,0,436,220,558,327
9_1_1_rgb.jpg,1280,960,0,544,229,746,382
gesture3_4_494.jpg,640,480,4,387,165,546,339
left - 143.jpg,1280,720,left,656,73,1016,283
left - 022.jpg,640,480,left,275,121,499,257
1-right-200071.jpg,1280,720,right,154,187,545,462
5_A_hgr2B_id05_1.jpg,400,604,5,85,99,275,268
11_5_8_rgb.jpg,1280,960,2,542,249,704,507
4-2-11-color.jpg,640,480,2,275,135,470,435
gesture4_1_356.jpg,640,480,4,457,93,631,344
4-9-5-color.jpg,640,480,3,169,96,353,338
left - 025.jpg,640,480,left,356,80,550,213
gesture6_5_484.jpg,640,480,ok,435,218,557,359
2-8-29-color.jpg,640,480,4,254,147,455,421
2_6_9_rgb.jpg,1280,960,3,581,440,752,723
left - 006.jpg,640,480,left,202,187,459,340
4_7_6_rgb.jpg,1280,960,cool,595,509,854,653
left - 003.jpg,640,480,left,232,20,472,164
6_6_1_rgb.jpg,1280,960,3,697,413,846,623
4-right-200001.jpg,1280,720,right,329,173,798,487
3-9-19-color.jpg,640,480,3,180,65,351,308
3-9-6-color.jpg,640,480,3,371,22,549,265
gesture8_1_c71.jpg,640,480,cool,379,268,575,439
2_A_hgr2B_id05_1.jpg,400,604,2,129,97,221,246
1-10-28-color.jpg,640,480,right,190,142,448,308
gesture5_1_21.jpg,640,480,5,439,173,606,365
1-9-27-color.jpg,640,480,3,222,49,507,396
gesture5_4_282.jpg,640,480,5,351,109,529,301
4-left-200211.jpg,1280,720,left,1,58,725,515
gesture4_5_47.jpg,640,480,4,395,257,515,412
gesture7_4_52.jpg,640,480,ok,326,166,457,337
1-right-100021.jpg,1280,720,right,683,350,1097,609
8_2_2_rgb.jpg,1280,960,1,597,454,741,684
Y_A_hgr2B_id04_1.jpg,400,604,cool,120,185,252,306
1-right-400101.jpg,1280,720,right,67,78,556,416
4-10-11-color.jpg,640,480,left,274,86,494,244
8_rgb.jpg,1280,960,0,660,266,837,429
8_9_4_rgb.jpg,1280,960,5,622,441,867,711
3-2-10-color.jpg,640,480,2,194,84,355,332
14_2_9_rgb.jpg,1280,960,1,447,248,633,511
left - 021.jpg,640,480,left,279,251,522,393
1-left-400131.jpg,1280,720,left,37,185,565,498
5_1_5_rgb.jpg,1280,960,0,634,351,770,519
gesture2_5_425.jpg,640,480,2,339,99,449,280
4-left-200351.jpg,1280,720,left,1,13,638,572
right - 028.jpg,640,480,right,19,171,238,296
3-1-22-color.jpg,640,480,5,210,39,503,303
4-right-100131.jpg,1280,720,right,48,115,705,552
3-9-14-color.jpg,640,480,3,291,44,452,318
left - 030.jpg,640,480,left,143,210,388,350
3-2-29-color.jpg,640,480,2,163,99,306,325
